"Relative Time (Process)","slope: 2 - _step","slope: 2 - _step__MIN","slope: 2 - _step__MAX","slope: 2 - test/returns_stat/mean","slope: 2 - test/returns_stat/mean__MIN","slope: 2 - test/returns_stat/mean__MAX","slope: 50 - _step","slope: 50 - _step__MIN","slope: 50 - _step__MAX","slope: 50 - test/returns_stat/mean","slope: 50 - test/returns_stat/mean__MIN","slope: 50 - test/returns_stat/mean__MAX","slope: 1 - _step","slope: 1 - _step__MIN","slope: 1 - _step__MAX","slope: 1 - test/returns_stat/mean","slope: 1 - test/returns_stat/mean__MIN","slope: 1 - test/returns_stat/mean__MAX","slope: 100 - _step","slope: 100 - _step__MIN","slope: 100 - _step__MAX","slope: 100 - test/returns_stat/mean","slope: 100 - test/returns_stat/mean__MIN","slope: 100 - test/returns_stat/mean__MAX","slope: 10 - _step","slope: 10 - _step__MIN","slope: 10 - _step__MAX","slope: 10 - test/returns_stat/mean","slope: 10 - test/returns_stat/mean__MIN","slope: 10 - test/returns_stat/mean__MAX"
"5404.663143157959","349","349","349","121.11235809326172","121.11235809326172","121.11235809326172","","","","","","","","","","","","","","","","","","","","","","","",""
"5408.753662","917480","917480","917480","207.73285","207.73285","207.73285","","","","","","","","","","","","","","","","","","","","","","","",""
"5409.419934988022","","","","","","","348","348","348","77.3281478881836","77.3281478881836","77.3281478881836","","","","","","","","","","","","","","","","","",""
"5413.863592","911077","911077","911077","520.35864","520.35864","520.35864","","","","","","","","","","","","","","","","","","","","","","","",""
"5415.280941","11981","11981","11981","692.0688","692.0688","692.0688","","","","","","","","","","","","","","","","","","","","","","","",""
"5419.2536108493805","","","","","","","","","","","","","345","345","345","146.19390869140625","146.19390869140625","146.19390869140625","","","","","","","","","","","",""
"5428.952389","927530","927530","927530","524.09753","524.09753","524.09753","","","","","","","","","","","","","","","","","","","","","","","",""
"5429.165484","13051","13051","13051","85.062164","85.062164","85.062164","","","","","","","","","","","","","","","","","","","","","","","",""
"5433.567617","947681","947681","947681","340.5052","340.5052","340.5052","","","","","","","","","","","","","","","","","","","","","","","",""
"5438.295897722244","","","","","","","350","350","350","64.49903106689453","64.49903106689453","64.49903106689453","","","","","","","","","","","","","","","","","",""
"5438.478395938873","346","346","346","121.69286346435547","121.69286346435547","121.69286346435547","","","","","","","","","","","","","","","","","","","","","","","",""
"5439.819708108902","","","","","","","","","","","","","","","","","","","","","","","","","345","345","345","218.12655639648438","218.12655639648438","218.12655639648438"
"5440.438026","860823","860823","860823","163.73738","163.73738","163.73738","","","","","","","","","","","","","","","","","","","","","","","",""
"5448.526177","895859","895859","895859","64.97413","64.97413","64.97413","","","","","","","","","","","","","","","","","","","","","","","",""
"5449.812603235245","","","","","","","359","359","359","139.2335968017578","139.2335968017578","139.2335968017578","","","","","","","","","","","","","","","","","",""
"5450.814411","12356","12356","12356","477.14658","477.14658","477.14658","","","","","","","","","","","","","","","","","","","","","","","",""
"5458.73852","12472","12472","12472","512.3368","512.3368","512.3368","","","","","","","","","","","","","","","","","","","","","","","",""
"5459.108667","928548","928548","928548","325.03745","325.03745","325.03745","","","","","","","","","","","","","","","","","","","","","","","",""
"5466.118111848831","","","","","","","","","","","","","","","","","","","348","348","348","273.09619140625","273.09619140625","273.09619140625","","","","","",""
"5467.2313396930695","662617","662617","662617","229.20498657226562","229.20498657226562","229.20498657226562","","","","","","","","","","","","","","","","","","","","","","","",""
"5480.200721","940768","940768","940768","119.86506","119.86506","119.86506","","","","","","","","","","","","","","","","","","","","","","","",""
"5484.525261878967","355","355","355","169.29689025878906","169.29689025878906","169.29689025878906","","","","","","","","","","","","","","","","","","","","","","","",""
"5490.337325","13051","13051","13051","225.3921","225.3921","225.3921","","","","","","","","","","","","","","","","","","","","","","","",""
"5490.359626","924413","924413","924413","362.52518","362.52518","362.52518","","","","","","","","","","","","","","","","","","","","","","","",""
"5498.010422945023","","","","","","","","","","","","","356","356","356","316.97601318359375","316.97601318359375","316.97601318359375","","","","","","","","","","","",""
"5498.754271030426","289","289","289","133.4215087890625","133.4215087890625","133.4215087890625","","","","","","","","","","","","","","","","","","","","","","","",""
"5505.72887","12906","12906","12906","417.1163","417.1163","417.1163","","","","","","","","","","","","","","","","","","","","","","","",""
"5520.036119937897","","","","","","","","","","","","","346","346","346","129.06654357910156","129.06654357910156","129.06654357910156","","","","","","","","","","","",""
"5543.710402","12181","12181","12181","512.4553","512.4553","512.4553","","","","","","","","","","","","","","","","","","","","","","","",""
"5560.690072","905407","905407","905407","168.1882","168.1882","168.1882","","","","","","","","","","","","","","","","","","","","","","","",""
"5572.277981996536","","","","","","","","","","","","","","","","","","","347","347","347","136.19740295410156","136.19740295410156","136.19740295410156","","","","","",""
"5577.888351","876856","876856","876856","168.13248","168.13248","168.13248","","","","","","","","","","","","","","","","","","","","","","","",""
"5578.827413","938126","938126","938126","70.06013","70.06013","70.06013","","","","","","","","","","","","","","","","","","","","","","","",""
"5583.928823","932285","932285","932285","135.39815","135.39815","135.39815","","","","","","","","","","","","","","","","","","","","","","","",""
"5594.25565","13311","13311","13311","133.4533","133.4533","133.4533","","","","","","","","","","","","","","","","","","","","","","","",""
"5595.372963","12212","12212","12212","603.2899","603.2899","603.2899","","","","","","","","","","","","","","","","","","","","","","","",""
"5599.037104","948457","948457","948457","146.93733","146.93733","146.93733","","","","","","","","","","","","","","","","","","","","","","","",""
"5608.657311","969545","969545","969545","417.43204","417.43204","417.43204","","","","","","","","","","","","","","","","","","","","","","","",""
"5613.701107263565","359","359","359","60.3896598815918","60.3896598815918","60.3896598815918","","","","","","","","","","","","","","","","","","","","","","","",""
"5618.594998","916935","916935","916935","106.6037","106.6037","106.6037","","","","","","","","","","","","","","","","","","","","","","","",""
"5619.66521692276","","","","","","","359","359","359","226.47274780273438","226.47274780273438","226.47274780273438","","","","","","","","","","","","","","","","","",""
"5620.497473","882575","882575","882575","322.9917","322.9917","322.9917","","","","","","","","","","","","","","","","","","","","","","","",""
"5620.909648","12616","12616","12616","284.85754","284.85754","284.85754","","","","","","","","","","","","","","","","","","","","","","","",""
"5628.555114030838","","","","","","","","","","","","","355","355","355","164.58453369140625","164.58453369140625","164.58453369140625","","","","","","","","","","","",""
"5634.184604","949948","949948","949948","512.7283","512.7283","512.7283","","","","","","","","","","","","","","","","","","","","","","","",""
"5638.820018","12703","12703","12703","509.8006","509.8006","509.8006","","","","","","","","","","","","","","","","","","","","","","","",""
"5644.141091108322","","","","","","","361","361","361","32.52336502075195","32.52336502075195","32.52336502075195","","","","","","","","","","","","","","","","","",""
"5650.260604","961769","961769","961769","132.1737","132.1737","132.1737","","","","","","","","","","","","","","","","","","","","","","","",""
"5650.837717056274","356","356","356","278.9335021972656","278.9335021972656","278.9335021972656","","","","","","","","","","","","","","","","","","","","","","","",""
"5650.877081155777","","","","","","","","","","","","","","","","","","","","","","","","","355","355","355","264.0764465332031","264.0764465332031","264.0764465332031"
"5659.3518488407135","","","","","","","369","369","369","143.2629852294922","143.2629852294922","143.2629852294922","","","","","","","","","","","","","","","","","",""
"5660.435855","13195","13195","13195","611.1329","611.1329","611.1329","","","","","","","","","","","","","","","","","","","","","","","",""
"5665.446457","945997","945997","945997","444.9629","444.9629","444.9629","","","","","","","","","","","","","","","","","","","","","","","",""
"5674.953493833542","684060","684060","684060","335.33184814453125","335.33184814453125","335.33184814453125","","","","","","","","","","","","","","","","","","","","","","","",""
"5675.799347","13166","13166","13166","196.5837","196.5837","196.5837","","","","","","","","","","","","","","","","","","","","","","","",""
"5681.8237228393555","","","","","","","","","","","","","","","","","","","358","358","358","189.62615966796875","189.62615966796875","189.62615966796875","","","","","",""
"5696.830563783646","366","366","366","185.67434692382812","185.67434692382812","185.67434692382812","","","","","","","","","","","","","","","","","","","","","","","",""
"5706.562584877014","","","","","","","","","","","","","366","366","366","184.2843780517578","184.2843780517578","184.2843780517578","","","","","","","","","","","",""
"5713.808314","12412","12412","12412","114.833305","114.833305","114.833305","","","","","","","","","","","","","","","","","","","","","","","",""
"5733.316011190414","","","","","","","","","","","","","356","356","356","116.31797790527344","116.31797790527344","116.31797790527344","","","","","","","","","","","",""
