Relative Time (Process),Schedule : adaptive - _step,Schedule : adaptive - _step__MIN,Schedule : adaptive - _step__MAX,Schedule : adaptive - test reward ,Schedule : adaptive - test reward __MIN,Schedule : adaptive - test reward __MAX,Schedule : fixed - _step,Schedule : fixed - _step__MIN,Schedule : fixed - _step__MAX,Schedule : fixed - test reward ,Schedule : fixed - test reward __MIN,Schedule : fixed - test reward __MAX,Schedule : interval - _step,Schedule : interval - _step__MIN,Schedule : interval - _step__MAX,Schedule : interval - test reward ,Schedule : interval - test reward __MIN,Schedule : interval - test reward __MAX,epoch
1818.173273,358569.0,358569.0,358569.0,52.03658893780518,52.03658893780518,52.03658893780518,5509.5,5509.5,5509.5,39.9079555,39.9079555,39.9079555,374177.0,374177.0,374177.0,44.889824,44.889824,44.889824,58.6053412462908
1851.572279,395504.0,395504.0,395504.0,55.308514,55.308514,55.308514,5437.25,5437.25,5437.25,40.686071749999996,40.686071749999996,40.686071749999996,374292.0,374292.0,374292.0,45.2664732,45.2664732,45.2664732,58.75370919881305
1860.25652,385106.5,385106.5,385106.5,47.274742,47.274742,47.274742,5365.0,5365.0,5365.0,41.464188,41.464188,41.464188,374407.0,374407.0,374407.0,45.643122399999996,45.643122399999996,45.643122399999996,58.902077151335305
1862.075125,374709.0,374709.0,374709.0,39.24097,39.24097,39.24097,5639.5,5639.5,5639.5,51.097628,51.097628,51.097628,374522.0,374522.0,374522.0,46.0197716,46.0197716,46.0197716,59.05044510385756
1867.009552,381489.3333333333,381489.3333333333,381489.3333333333,41.904551999999995,41.904551999999995,41.904551999999995,5914.0,5914.0,5914.0,60.731068,60.731068,60.731068,374637.0,374637.0,374637.0,46.396420799999994,46.396420799999994,46.396420799999994,59.19881305637982
1869.276136,388269.6666666667,388269.6666666667,388269.6666666667,44.568134,44.568134,44.568134,5917.625,5917.625,5917.625,59.771767,59.771767,59.771767,374752.0,374752.0,374752.0,46.77307,46.77307,46.77307,59.34718100890207
1877.557473,395050.0,395050.0,395050.0,47.231716,47.231716,47.231716,5921.25,5921.25,5921.25,58.812466,58.812466,58.812466,385241.0,385241.0,385241.0,45.941697500000004,45.941697500000004,45.941697500000004,59.495548961424326
1881.882287,395146.2,395146.2,395146.2,47.7482268,47.7482268,47.7482268,5924.875,5924.875,5924.875,57.853165000000004,57.853165000000004,57.853165000000004,395730.0,395730.0,395730.0,45.110325,45.110325,45.110325,59.64391691394658
1883.890067,395242.4,395242.4,395242.4,48.2647376,48.2647376,48.2647376,5928.5,5928.5,5928.5,56.893864,56.893864,56.893864,416216.0,416216.0,416216.0,42.364475,42.364475,42.364475,59.79228486646884
1883.97589,395338.6,395338.6,395338.6,48.7812484,48.7812484,48.7812484,5932.125,5932.125,5932.125,55.934563,55.934563,55.934563,395520.0,395520.0,395520.0,48.44881,48.44881,48.44881,59.94065281899109
1891.914687,395434.8,395434.8,395434.8,49.2977592,49.2977592,49.2977592,5935.75,5935.75,5935.75,54.975262,54.975262,54.975262,395724.0,395724.0,395724.0,36.371532,36.371532,36.371532,60.08902077151335
1892.110884,395531.0,395531.0,395531.0,49.81427,49.81427,49.81427,5939.375,5939.375,5939.375,54.015961000000004,54.015961000000004,54.015961000000004,395639.44444444444,395639.44444444444,395639.44444444444,37.557109000000004,37.557109000000004,37.557109000000004,60.237388724035604
1898.531917,400680.25,400680.25,400680.25,50.23691,50.23691,50.23691,5943.0,5943.0,5943.0,53.05666,53.05666,53.05666,395554.8888888889,395554.8888888889,395554.8888888889,38.742686,38.742686,38.742686,60.38575667655786
1901.973875,405829.5,405829.5,405829.5,50.659549999999996,50.659549999999996,50.659549999999996,5943.0,5943.0,5943.0,49.733875,49.733875,49.733875,395470.3333333333,395470.3333333333,395470.3333333333,39.928263,39.928263,39.928263,60.53412462908011
1903.067464,410978.75,410978.75,410978.75,51.08219,51.08219,51.08219,5943.0,5943.0,5943.0,38.877323,38.877323,38.877323,395385.77777777775,395385.77777777775,395385.77777777775,41.11384,41.11384,41.11384,60.68249258160237
1906.9302,416128.0,416128.0,416128.0,51.50483,51.50483,51.50483,5798.5,5798.5,5798.5,44.7798865,44.7798865,44.7798865,395301.22222222225,395301.22222222225,395301.22222222225,42.299417,42.299417,42.299417,60.830860534124625
1913.815942,359902.3333333333,359902.3333333333,359902.3333333333,49.402846413981116,49.402846413981116,49.402846413981116,5654.0,5654.0,5654.0,50.68245,50.68245,50.68245,395216.6666666667,395216.6666666667,395216.6666666667,43.484994,43.484994,43.484994,60.97922848664688
1922.098516,303676.6666666667,303676.6666666667,303676.6666666667,47.30086282796224,47.30086282796224,47.30086282796224,5914.0,5914.0,5914.0,50.64147,50.64147,50.64147,395132.1111111111,395132.1111111111,395132.1111111111,44.670570999999995,44.670570999999995,44.670570999999995,61.12759643916913
1936.613097190857,247451.0,247451.0,247451.0,45.19887924194336,45.19887924194336,45.19887924194336,5862.0,5862.0,5862.0,47.412,47.412,47.412,395047.55555555556,395047.55555555556,395047.55555555556,45.856148,45.856148,45.856148,61.27596439169139
1938.216087,303586.3333333333,303586.3333333333,303586.3333333333,51.34451549462891,51.34451549462891,51.34451549462891,5810.0,5810.0,5810.0,44.18253,44.18253,44.18253,394963.0,394963.0,394963.0,47.041725,47.041725,47.041725,61.424332344213646
1947.099314,359721.6666666667,359721.6666666667,359721.6666666667,57.49015174731445,57.49015174731445,57.49015174731445,5758.0,5758.0,5758.0,40.95306,40.95306,40.95306,374762.0,374762.0,374762.0,43.377514,43.377514,43.377514,61.5727002967359
1966.626345,415857.0,415857.0,415857.0,63.635788,63.635788,63.635788,5706.0,5706.0,5706.0,37.72359,37.72359,37.72359,378115.6666666667,378115.6666666667,378115.6666666667,43.22746333333333,43.22746333333333,43.22746333333333,61.72106824925815
1975.322748,408969.3333333333,408969.3333333333,408969.3333333333,55.71645866666667,55.71645866666667,55.71645866666667,5654.0,5654.0,5654.0,34.49412,34.49412,34.49412,381469.3333333333,381469.3333333333,381469.3333333333,43.07741266666667,43.07741266666667,43.07741266666667,61.86943620178041
1977.050555,402081.6666666667,402081.6666666667,402081.6666666667,47.79712933333333,47.79712933333333,47.79712933333333,6203.0,6203.0,6203.0,50.942375,50.942375,50.942375,384823.0,384823.0,384823.0,42.927362,42.927362,42.927362,62.01780415430267
1977.124569,395194.0,395194.0,395194.0,39.8778,39.8778,39.8778,6206.222222222223,6206.222222222223,6206.222222222223,49.35903888888889,49.35903888888889,49.35903888888889,388176.6666666667,388176.6666666667,388176.6666666667,42.77731133333333,42.77731133333333,42.77731133333333,62.166172106824924
1983.184805870056,268660.0,268660.0,268660.0,45.78766632080078,45.78766632080078,45.78766632080078,6209.444444444444,6209.444444444444,6209.444444444444,47.775702777777774,47.775702777777774,47.775702777777774,391530.3333333333,391530.3333333333,391530.3333333333,42.627260666666665,42.627260666666665,42.627260666666665,62.31454005934717
1989.389869,342222.5,342222.5,342222.5,42.49261466040039,42.49261466040039,42.49261466040039,6212.666666666667,6212.666666666667,6212.666666666667,46.192366666666665,46.192366666666665,46.192366666666665,394884.0,394884.0,394884.0,42.47721,42.47721,42.47721,62.46290801186943
1992.601983,415785.0,415785.0,415785.0,39.197563,39.197563,39.197563,6215.888888888889,6215.888888888889,6215.888888888889,44.609030555555556,44.609030555555556,44.609030555555556,415876.5,415876.5,415876.5,39.134437,39.134437,39.134437,62.61127596439169
1993.925996,418761.0,418761.0,418761.0,40.97517114285714,40.97517114285714,40.97517114285714,6219.111111111111,6219.111111111111,6219.111111111111,43.02569444444444,43.02569444444444,43.02569444444444,436869.0,436869.0,436869.0,35.791664,35.791664,35.791664,62.759643916913944
1996.921354,421737.0,421737.0,421737.0,42.75277928571429,42.75277928571429,42.75277928571429,6222.333333333333,6222.333333333333,6222.333333333333,41.44235833333333,41.44235833333333,41.44235833333333,416586.0,416586.0,416586.0,50.396145,50.396145,50.396145,62.908011869436194
2004.015525,424713.0,424713.0,424713.0,44.53038742857143,44.53038742857143,44.53038742857143,6225.555555555556,6225.555555555556,6225.555555555556,39.85902222222222,39.85902222222222,39.85902222222222,416522.0,416522.0,416522.0,42.647797,42.647797,42.647797,63.05637982195845
2006.961577,427689.0,427689.0,427689.0,46.30799557142857,46.30799557142857,46.30799557142857,6228.777777777777,6228.777777777777,6228.777777777777,38.275686111111106,38.275686111111106,38.275686111111106,416379.0,416379.0,416379.0,43.25299,43.25299,43.25299,63.20474777448071
2012.000903,430665.0,430665.0,430665.0,48.08560371428571,48.08560371428571,48.08560371428571,6232.0,6232.0,6232.0,36.69235,36.69235,36.69235,416312.125,416312.125,416312.125,43.908255,43.908255,43.908255,63.353115727002965
2013.598934,433641.0,433641.0,433641.0,49.86321185714286,49.86321185714286,49.86321185714286,6203.0,6203.0,6203.0,42.397034,42.397034,42.397034,416245.25,416245.25,416245.25,44.56352,44.56352,44.56352,63.501483679525215
2016.98245,436617.0,436617.0,436617.0,51.64082,51.64082,51.64082,6212.666666666667,6212.666666666667,6212.666666666667,42.015726,42.015726,42.015726,416178.375,416178.375,416178.375,45.218785,45.218785,45.218785,63.64985163204747
2017.105797,416760.0,416760.0,416760.0,48.04206,48.04206,48.04206,6222.333333333333,6222.333333333333,6222.333333333333,41.634418,41.634418,41.634418,416111.5,416111.5,416111.5,45.87405,45.87405,45.87405,63.79821958456973
2018.146701,420099.0,420099.0,420099.0,48.87313,48.87313,48.87313,6232.0,6232.0,6232.0,41.25311,41.25311,41.25311,416044.625,416044.625,416044.625,46.529315,46.529315,46.529315,63.946587537091986
2023.89809,423438.0,423438.0,423438.0,49.7042,49.7042,49.7042,5914.0,5914.0,5914.0,74.235306,74.235306,74.235306,415977.75,415977.75,415977.75,47.18458,47.18458,47.18458,64.09495548961424
2032.178156,426777.0,426777.0,426777.0,50.53527,50.53527,50.53527,6203.0,6203.0,6203.0,53.169697,53.169697,53.169697,415910.875,415910.875,415910.875,47.839845,47.839845,47.839845,64.2433234421365
2063.25624,430116.0,430116.0,430116.0,51.36634,51.36634,51.36634,6268.0,6268.0,6268.0,57.83365775,57.83365775,57.83365775,415844.0,415844.0,415844.0,48.49511,48.49511,48.49511,64.39169139465875
2067.677042,433455.0,433455.0,433455.0,52.197410000000005,52.197410000000005,52.197410000000005,6333.0,6333.0,6333.0,62.4976185,62.4976185,62.4976185,394909.0,394909.0,394909.0,36.074944,36.074944,36.074944,64.540059347181
2086.919778,436794.0,436794.0,436794.0,53.02848,53.02848,53.02848,6398.0,6398.0,6398.0,67.16157925,67.16157925,67.16157925,403312.2,403312.2,403312.2,37.3156078,37.3156078,37.3156078,64.68842729970326
2087.105436,429911.3333333333,429911.3333333333,429911.3333333333,51.159657333333335,51.159657333333335,51.159657333333335,6463.0,6463.0,6463.0,71.82554,71.82554,71.82554,411715.4,411715.4,411715.4,38.5562716,38.5562716,38.5562716,64.83679525222551
2095.389783,423028.6666666667,423028.6666666667,423028.6666666667,49.29083466666667,49.29083466666667,49.29083466666667,5943.0,5943.0,5943.0,52.90803,52.90803,52.90803,420118.6,420118.6,420118.6,39.7969354,39.7969354,39.7969354,64.98516320474776
2097.168656,416146.0,416146.0,416146.0,47.422012,47.422012,47.422012,6011.625,6011.625,6011.625,50.78102749999999,50.78102749999999,50.78102749999999,428521.8,428521.8,428521.8,41.0375992,41.0375992,41.0375992,65.13353115727003
2111.960141,426556.0,426556.0,426556.0,45.373726000000005,45.373726000000005,45.373726000000005,6080.25,6080.25,6080.25,48.654025,48.654025,48.654025,436925.0,436925.0,436925.0,42.278263,42.278263,42.278263,65.28189910979228
2112.647909,436966.0,436966.0,436966.0,43.32544,43.32544,43.32544,6148.875,6148.875,6148.875,46.5270225,46.5270225,46.5270225,447153.0,447153.0,447153.0,38.69877150000001,38.69877150000001,38.69877150000001,65.43026706231454
2113.963162,352709.0,352709.0,352709.0,42.38882092163086,42.38882092163086,42.38882092163086,6217.5,6217.5,6217.5,44.40002,44.40002,44.40002,457381.0,457381.0,457381.0,35.11928,35.11928,35.11928,65.57863501483679
2114.819282054901,268452.0,268452.0,268452.0,41.45220184326172,41.45220184326172,41.45220184326172,6286.125,6286.125,6286.125,42.273017499999995,42.273017499999995,42.273017499999995,436768.5,436768.5,436768.5,47.53685,47.53685,47.53685,65.72700296735904
2119.437787,295479.5714285714,295479.5714285714,295479.5714285714,42.00909700851005,42.00909700851005,42.00909700851005,6354.75,6354.75,6354.75,40.146015,40.146015,40.146015,416156.0,416156.0,416156.0,59.95442,59.95442,59.95442,65.8753709198813
2122.010296,322507.14285714284,322507.14285714284,322507.14285714284,42.56599217375837,42.56599217375837,42.56599217375837,6423.375,6423.375,6423.375,38.0190125,38.0190125,38.0190125,436840.0,436840.0,436840.0,36.33195,36.33195,36.33195,66.02373887240356
2123.695997,349534.7142857143,349534.7142857143,349534.7142857143,43.122887339006695,43.122887339006695,43.122887339006695,6492.0,6492.0,6492.0,35.89201,35.89201,35.89201,437060.5,437060.5,437060.5,57.88082,57.88082,57.88082,66.1721068249258
2124.055738,376562.2857142857,376562.2857142857,376562.2857142857,43.67978250425502,43.67978250425502,43.67978250425502,6506.5,6506.5,6506.5,41.8171885,41.8171885,41.8171885,437281.0,437281.0,437281.0,79.42969,79.42969,79.42969,66.32047477744807
2127.070314,403589.85714285716,403589.85714285716,403589.85714285716,44.23667766950335,44.23667766950335,44.23667766950335,6521.0,6521.0,6521.0,47.742367,47.742367,47.742367,437229.875,437229.875,437229.875,77.79040375,77.79040375,77.79040375,66.46884272997032
2128.209226,430617.4285714286,430617.4285714286,430617.4285714286,44.79357283475167,44.79357283475167,44.79357283475167,6521.0,6521.0,6521.0,41.574005,41.574005,41.574005,437178.75,437178.75,437178.75,76.1511175,76.1511175,76.1511175,66.61721068249257
2132.026345,457645.0,457645.0,457645.0,45.350468,45.350468,45.350468,6362.0,6362.0,6362.0,38.910197499999995,38.910197499999995,38.910197499999995,437127.625,437127.625,437127.625,74.51183125,74.51183125,74.51183125,66.76557863501483
2133.967604,447351.5,447351.5,447351.5,74.168159,74.168159,74.168159,6203.0,6203.0,6203.0,36.24639,36.24639,36.24639,437076.5,437076.5,437076.5,72.872545,72.872545,72.872545,66.91394658753708
2137.170544,437058.0,437058.0,437058.0,102.98585,102.98585,102.98585,6347.5,6347.5,6347.5,36.013194999999996,36.013194999999996,36.013194999999996,437025.375,437025.375,437025.375,71.23325874999999,71.23325874999999,71.23325874999999,67.06231454005935
2142.238309,363135.5,363135.5,363135.5,77.69301731567383,77.69301731567383,77.69301731567383,6492.0,6492.0,6492.0,35.78,35.78,35.78,436974.25,436974.25,436974.25,69.59397249999999,69.59397249999999,69.59397249999999,67.2106824925816
2153.182058095932,289213.0,289213.0,289213.0,52.400184631347656,52.400184631347656,52.400184631347656,6578.666666666667,6578.666666666667,6578.666666666667,55.82285133333333,55.82285133333333,55.82285133333333,436923.125,436923.125,436923.125,67.95468625,67.95468625,67.95468625,67.35905044510385
2188.296936,345493.3333333333,345493.3333333333,345493.3333333333,54.811259087565105,54.811259087565105,54.811259087565105,6665.333333333333,6665.333333333333,6665.333333333333,75.86570266666666,75.86570266666666,75.86570266666666,436872.0,436872.0,436872.0,66.3154,66.3154,66.3154,67.50741839762611
2202.160317,401773.6666666667,401773.6666666667,401773.6666666667,57.222333543782554,57.222333543782554,57.222333543782554,6752.0,6752.0,6752.0,95.908554,95.908554,95.908554,432740.6,432740.6,432740.6,60.4966734,60.4966734,60.4966734,67.65578635014836
2212.085771,458054.0,458054.0,458054.0,59.633408,59.633408,59.633408,6492.0,6492.0,6492.0,65.7717245,65.7717245,65.7717245,428609.2,428609.2,428609.2,54.6779468,54.6779468,54.6779468,67.80415430267061
2213.404254,447586.5,447586.5,447586.5,51.179661,51.179661,51.179661,6232.0,6232.0,6232.0,35.634895,35.634895,35.634895,424477.8,424477.8,424477.8,48.859220199999996,48.859220199999996,48.859220199999996,67.95252225519287
2217.211951,437119.0,437119.0,437119.0,42.725914,42.725914,42.725914,6323.5,6323.5,6323.5,37.8768075,37.8768075,37.8768075,420346.4,420346.4,420346.4,43.0404936,43.0404936,43.0404936,68.10089020771512
2230.933339,444038.3333333333,444038.3333333333,444038.3333333333,50.364901333333336,50.364901333333336,50.364901333333336,6415.0,6415.0,6415.0,40.11872,40.11872,40.11872,416215.0,416215.0,416215.0,37.221767,37.221767,37.221767,68.24925816023739
2232.002778,450957.6666666667,450957.6666666667,450957.6666666667,58.00388866666667,58.00388866666667,58.00388866666667,6506.5,6506.5,6506.5,42.3606325,42.3606325,42.3606325,457841.0,457841.0,457841.0,50.21822,50.21822,50.21822,68.39762611275964
2232.694394,457877.0,457877.0,457877.0,65.642876,65.642876,65.642876,6598.0,6598.0,6598.0,44.602545,44.602545,44.602545,468017.5,468017.5,468017.5,47.5741465,47.5741465,47.5741465,68.54599406528189
2233.999723,460232.22222222225,460232.22222222225,460232.22222222225,64.556635,64.556635,64.556635,6689.5,6689.5,6689.5,46.844457500000004,46.844457500000004,46.844457500000004,478194.0,478194.0,478194.0,44.930073,44.930073,44.930073,68.69436201780415
2238.770727,462587.44444444444,462587.44444444444,462587.44444444444,63.470394,63.470394,63.470394,6781.0,6781.0,6781.0,49.08637,49.08637,49.08637,467962.5,467962.5,467962.5,41.101806499999995,41.101806499999995,41.101806499999995,68.8427299703264
2242.27327,464942.6666666667,464942.6666666667,464942.6666666667,62.384153,62.384153,62.384153,6781.0,6781.0,6781.0,40.991822,40.991822,40.991822,457731.0,457731.0,457731.0,37.27354,37.27354,37.27354,68.99109792284865
2243.289273,467297.8888888889,467297.8888888889,467297.8888888889,61.297912,61.297912,61.297912,6781.0,6781.0,6781.0,32.897274,32.897274,32.897274,457658.0,457658.0,457658.0,52.947005,52.947005,52.947005,69.13946587537092
2244.099889,469653.1111111111,469653.1111111111,469653.1111111111,60.211671,60.211671,60.211671,6781.0,6781.0,6781.0,49.48259266666666,49.48259266666666,49.48259266666666,457585.0,457585.0,457585.0,68.62047,68.62047,68.62047,69.28783382789317
2244.475162,472008.3333333333,472008.3333333333,472008.3333333333,59.12543,59.12543,59.12543,6781.0,6781.0,6781.0,66.06791133333333,66.06791133333333,66.06791133333333,436588.0,436588.0,436588.0,52.757114,52.757114,52.757114,69.43620178041543
2247.146191,474363.55555555556,474363.55555555556,474363.55555555556,58.039189,58.039189,58.039189,6781.0,6781.0,6781.0,82.65323,82.65323,82.65323,439581.14285714284,439581.14285714284,439581.14285714284,52.36885585714286,52.36885585714286,52.36885585714286,69.58456973293768
